id,reviewServiceType,reviewType,reviewContent,createDate,channelServiceType,reviewScore,productName,productOptionContent
3106730902,SELLBLOG,NORMAL,너무 귀여워ㅠㅠ재밌어요~!  오자마자 만들었어요 다른제품도 구매할려구요^^,2021-02-04T08:18:41.113+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B02.수줍은시바
3126537418,SELLBLOG,NORMAL,좋습니다 다하고또살께요,2021-03-06T08:57:14.279+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 중형 / 작품선택: C28.벌룬업 하우스
3107770777,SELLBLOG,NORMAL,딸셋이 다 다르게 선택했어요^^접착력이 좋아서 좋습니다^^,2021-02-05T12:56:10.126+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 중형 / 작품선택: C09.무지개 잉꼬
3122533465,SELLBLOG,NORMAL,좋아요 초등생 아이가  푹 빠져있네요,2021-02-28T11:12:18.802+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: F 스티커타입 / 작품선택: F06.무지개 나비
3094600839,SELLBLOG,NORMAL,배송도 빠르고 아이들이랑 하려고 구매했어요 오자마자하고 있어요 좋아요,2021-01-19T02:00:52.065+0000,STOREFARM,5,하루클래스 DIY 보석십자수 베스트 모음 캔버스 액자형 비즈 큐빅 자수 세트 취미키트,타입선택: A타입 / 작품선택: A09.다이노
3107373200,SELLBLOG,NORMAL,재밌어서 계속하고 있네요. 취미나 심심할때 하면 좋아요!,2021-02-05T04:12:28.695+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: C 패브릭타입 대형 / 작품선택: C42.퐁등놀이
3126204512,SELLBLOG,NORMAL,생각보다 사이즈가 크네요,2021-03-06T01:57:31.817+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: C 패브릭타입 / 작품선택: C51.선플라워(중형)
3126204080,SELLBLOG,NORMAL,마음에 들어요 만족합니다,2021-03-06T01:57:06.497+0000,STOREFARM,5,하루클래스 DIY 보석십자수 비즈 큐빅 자수 키트 액자형 캐릭터 해바라기 취미,타입선택: C 패브릭타입 / 작품선택: C50.마리 티타임(중형)
3114570668,SELLBLOG,NORMAL,"넘 아기자기하고 퀄도 좋았어요!!
집에만 방콕이라 혼자 할거 찾아보다가 구매했는데 진짜 가격도 저렴한데 반짝반짝 넘 예뻐요ㅠㅠ 잘 쓸게요!",2021-02-17T16:51:10.119+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D04.여기는파리
3111542226,SELLBLOG,NORMAL,아이가 엄청 재밌어하고 좋아해요,2021-02-12T04:12:55.498+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E10.파리의아침
3112568227,SELLBLOG,NORMAL,"취미생활로 무엇을할까 생각하다가
요새 보석십자수를 많이하길래 사봤어요
언제다하려나 싶은데 시간날때 틈틈히
하게되니 더 재미있네요
인테리어 효과도 있을것같고 그림도 다양하니 예뻐요",2021-02-15T05:31:27.697+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D06.피어나는하트트리
3109436948,SELLBLOG,NORMAL,아이들이좋아해요 가격대비좋아요,2021-02-08T03:01:50.735+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: E 캔버스타입 대형 / 작품선택: E02.나비와고양이
3122590433,SELLBLOG,NORMAL,조아요   어린이가할수있어조아해요,2021-02-28T13:07:44.713+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B03.힘찬고래
3111745762,SELLBLOG,NORMAL,색깔도 반짝이고 이쁘고 아이들도 좋아해요^^,2021-02-12T15:35:25.383+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: A 액자타입 / 작품선택: A31.마법 소녀
3116617483,SELLBLOG,NORMAL,배송받고 먼저하던거 하느라 꼼꼼히 살펴보진 못했는데 잘 챙겨주신거같아요. 감사합니다,2021-02-20T05:23:30.638+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: ★추가옵션 / 작품선택: 액자40x50(대형) 블랙
3111747416,SELLBLOG,NORMAL,아이들과 함께하기 좋을것같아요^^,2021-02-12T15:44:20.897+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: B LED타입 / 작품선택: B02.수줍은시바
3112655638,SELLBLOG,NORMAL,재밌어요 시간가는줄 모르겠어요...,2021-02-15T08:15:55.967+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: D 캔버스타입 중형 / 작품선택: D04.여기는파리
3110304911,SELLBLOG,NORMAL,처음 해보는 건데 재미있고 시간가는줄 모르겠어요ㅎㅎ,2021-02-09T08:24:38.706+0000,STOREFARM,5,하루클래스 DIY 보석십자수 2+1 큐빅 비즈 액자형 자수 해바라기 취미,타입선택: A 액자타입 / 작품선택: A03.코기코기
