id,reviewServiceType,reviewType,reviewContent,createDate,channelServiceType,reviewScore,productName,productOptionContent
3183900030,SELLBLOG,NORMAL,"처음 해보는 보석십자수💚💚💚
 
  30살 생일을  맞아 나를 위해서 사볼만한걸 여러개 찾다가 그중 하나로 선택해서 구매하게되었어요. 하고나면  뿌듯할것같고  캔버스 액자로 되어있어서 보관하기에도 좋을것같아 구매했어요.
  막상사고나서 하는방법조차 하나도  몰랐지만 받고 나서부터  하나씩 상품 설명대로 차근차근 해보니 쉽고 간편하게 할 수있는 취미인것같아요.
  처음엔  한개씩 붙여 해보고 점점 익숙해지니  3개씩 붙이는 펜이나 6개씩 붙이는 펜도 자유자재로 활용 할 수 있게 되어서 속도도  처음보다 많이  빨라지더라구요. 비즈 양도 부족하지않을까 생각했는데 한색상씩 다 붙이다보니  여유롭게  넣어주신게 느껴져요. 불량이 어두운색은 거의 없는데  밝은 색에  조금있어서 골라내고 동그랗고 색이 예쁜걸로만 골라서 붙였는데도  부족하지않고 충분했어요.비즈의 색상이나  수량  도안적인 측면에서 모두 만족스러웠어요. (남은 재료들  사진으로 첨부했는데  보고 참고하시면  좋을것같아요)
  임산부라서 오래 앉아있지 못하고 매일  조금씩했는데 완성하는데 2주정도 걸린 것 같아요. 집에 방문하시는 손님들이  이건 뭐냐고 호기심 가지셔서  같이 해보기도 했는데 즐거하셨어요. 나중에 그분들한테 선물해드리기도 좋은 가격대 인 것같아요.
  완성하고 걸어둔 보석십자수를 보니  처음생각했던 것보다 더  뿌듯하고 현관에 걸어두니 집이 화사하고 예쁘네요. 정말 정말 만족스러운 보석십자수였어요. 재구매할께요.😍😍😍",2021-05-26T17:22:56.234+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 21. 숲속 앨리스 보석십자수
3203236858,SELLBLOG,NORMAL,생각보다 되게 크긴한데 너무 귀여워요 ㅋㅋㅋ 사진으로 보는 것보다 실제로 보는게 훨씬 귀엽고 예쁜듯!! 크기가 커서 완성하는데 오래 걸리긴 하는데 재밌어요 ㅋㅋㅋ 대신 하실때 목이랑 눈 쉬어가면서 하시는게 좋을듯 ㅎㅎ 요거 완성시키고 하나 더 해볼까 싶어용 ㅎㅎ,2021-06-23T03:28:58.998+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 토이스토리 4 놀이동산 / 제품 선택: 놀이동산 포키 보석십자수
3202215949,SELLBLOG,AFTER_USE,"저는 보석 십자수하면서 비즈가 색별로 너무 예뻐서 여러 작품을 삿엇는데&hellip;
이번꺼는 실망이 커서 남깁니다.
색이 일정치 않고 오염되잇는 비즈가 너무 많아서 빼고 작업햇음에도 불구하고 작품이 지저분해보이네요&hellip;제가 받은 상품만 이런건지..
다른상품 받앗을때는 안이랫는데 똑같이 돈 주고 산 입장에서 기분이 좋지 않습니다..
답변 부탁드릴께요&hellip;",2021-06-21T15:10:44.044+0000,STOREFARM,1,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 12. 드림 빅 프린세스 에리얼 보석십자수
3207237957,SELLBLOG,NORMAL,사이즈가 큰 만큼 도전의식이 불타올라요!!! 처음에는 비즈가 생각보다 더 작아서 놀랐어요. 그래도 재밌어요ㅎㅎㅎ 미니언즈 품절이라 포키 구매했는데 포키도 귀여워요. 미니언 또 나오면 구매하고 싶어요ㅠ.ㅠ,2021-06-29T01:00:59.615+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 토이스토리 4 놀이동산 / 제품 선택: 놀이동산 포키 보석십자수
3208103719,SELLBLOG,NORMAL,"명화그리기부터 아이러브페인팅 이용했어요.
보석십자수는 4개 샀는데, 회사 끝나고 짬짬히 하느라 3주 조금 못걸렸어요.

보석 양도 충분했고, 핑크컬러감이 너무 예뻐서
에리얼 좋아하시는 분들이라면 진짜 추천 합니당.
(디즈니 프린세스 중에서 에리얼이 최애에요)

지금은 아들 추천으로 타노스 건틀렛 하고 있는데
그것도 완성하면 또 리뷰 쓸게요!",2021-06-30T03:11:45.718+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 13. 노을과 에리얼 보석십자수
3203239513,SELLBLOG,NORMAL,생각보다 되게 커요! 근데 색감도 이쁘고 그림도 실제로 보는게 더 이쁜듯해요 ㅎㅎ 비즈가 붙일땐 모르겠는데 붙이고나서보면 반짝반짝 이뻐요 나중에 자취하면 방에 완성작 두고 싶네요 ㅎㅎ 이거 다 완성시키면 타이타닉도 사려구요!!,2021-06-23T03:33:08.453+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 디즈니 프린세스2 / 제품 선택: 에리얼 보석십자수
3204960078,SELLBLOG,NORMAL,"포장도 꼼꼼하고 하면 예쁠거 같아 너무 기대돼요!
친구들이랑 같이할거라 샘플로 조금만 했는데 벌써부터 반짝거리니 예쁘네요! 앞으로 디즈니 도안이 더 다양하게 나오면 좋겠어요",2021-06-25T06:02:38.318+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 디즈니 프린세스2 / 제품 선택: 에리얼 보석십자수
3210668738,SELLBLOG,NORMAL,"너무 예쁘네용 재밌고 좋아요
근데 보석 붓는 기본 판이 너무 후졌어요.. 일렬로 정렬도 안되고 높이가 낮아서 자꾸 밖으로 튀어나가고 하네요ㅜㅜ",2021-07-03T12:04:11.339+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 12. 드림 빅 프린세스 에리얼 보석십자수
3207132247,SELLBLOG,NORMAL,디즈니 이요르 구매햇습니다. 검정색 큐빅이 20개 정도 부족햇어요. 다른 색들은 엄청 많이 남앗는데... 아마 하자가 잇엇던 같습니다.,2021-06-28T15:24:12.995+0000,STOREFARM,3,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 위니 더 푸 / 제품 선택: 귀여운 이요르 보석십자수
3189162744,SELLBLOG,NORMAL,"빠른배송!!^^ 

생각보다 엄청크네요~~
색감패인팅도 좋구요^^
하하 또 이거하느라 빠져서 정신없겠네요ㅎㅎ
열심히 하고 새로 이사가는 집에 꾸며둘꺼에요~ 밤비랑 인어공주 예쁘겠어요!",2021-06-03T03:05:46.906+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 20. 꽃 밤비 보석십자수
3205481172,SELLBLOG,NORMAL,"디즈니 너무 좋아하는데 
그림마다 예뻐서 뭘로 할지 고민하다가 
알라딘 선택했어요 나중에 다른 것도 도전해보고 싶네요",2021-06-26T02:18:22.327+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 알라딘 / 제품 선택: 달밤 자스민 알라딘 보석십자수
3207855347,SELLBLOG,NORMAL,"시간가는줄 모르고 하게됩니다
영롱함이 사진에 안담겨서 너무 안타까울 뿐! 하고 또 구매해서 하려구요 ㅎㄹ",2021-06-29T14:28:46.996+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 주토피아 / 제품 선택: 닉과 주디 보석십자수
3210628782,SELLBLOG,NORMAL,방학시작된 딸이 시간무료할때 만들어서 방에 놓으려고 주문했어요 완성되면 예쁠꺼같아요,2021-07-03T10:57:20.666+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 알라딘 / 제품 선택: 알라딘 커플 보석십자수
3177746751,SELLBLOG,AFTER_USE,"아이러브페인팅 에서만 4개의 작품을 구매하고 완성했어요✌

그만큼 도안 디자인과 비즈의 반짝거림, 퀄리티에 만족해서 다른 것도 재구매하려구요.

즐거운 취미생활 입니다~💎🖼💕💕💕",2021-05-18T06:26:46.844+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 20. 꽃 밤비 보석십자수
3210160811,SELLBLOG,AFTER_USE,아이가 보석십자수 너무 좋아해요  완성작 올립니다,2021-07-02T22:31:50.678+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 17. 달밤 자스민 알라딘 보석십자수
3210257886,SELLBLOG,NORMAL,태교로 하려고 삿어요~ 큐빅색상도 맘에 들고 이쁘네요~,2021-07-03T01:54:53.532+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 모음 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,시리즈 선택: 앨리스 / 제품 선택: 숲속 앨리스 보석십자수
3198122156,SELLBLOG,NORMAL,"생각했던것보다 사이즈가 굉장히크더라구요 
처음에 너무 만만하게봤는지 금방끝나겠는걸?
이라생각했는데 4시간넘도록 맨아래부분밖에 완성을못했네요 허허 천천히 완성시켜야겠어요 ㅠ 그리고 상품 너무예뻐서 완성본이 너무기대되요!!",2021-06-15T14:52:30.272+0000,STOREFARM,5,DIY 디즈니 캐릭터 보석십자수 액자형 프린세스 알라딘 밤비 앨리스 아이러브페인팅,제품 선택: 08.토이스토리4 노을 보석십자수
