,0,1
191,프랑스,0.34660791589543294
192,자수,0.2674339395066548
193,이해,0.38216823888016055
194,마음,0.9029500452958641
195,차분해지다,0.11727043111063558
196,자꾸,0.5443325092990764
197,빠져들다,0.2226982396540071
198,밉다,0.2674339395066548
199,비닐,0.9436849461901852
200,먼지,0.5183078753044278
201,관리,0.2226982396540071
202,기도,0.7132490867711121
203,오랜,0.6260074184020745
204,잡다,0.6766656472388195
205,천천히,0.3279036375207641
206,느리다,0.1986586102683627
207,한다는,0.34660791589543294
208,즐겁다,0.8306993565502171
209,일상,0.38216823888016055
210,다만,0.38216823888016055
211,완성,0.33711983245451554
212,이렇다,0.9230647082239246
213,안좋다,0.08566115513206862
214,느릿느릿,0.08566115513206862
215,거북이,0.050282744099897206
216,처럼,0.8699347571663363
